kundur.out
KUNDUR 4 MACHINE 12 BUS SYSTEM
                     1              2              3              4              5              6              7              8              9              10             11             12             13             14             15             16             17             18             19             20             21      
        Time(s) SPD 1[1 22.000 SPD 2[2 22.000 SPD 3[3 22.000 SPD 4[4 22.000 POWR 1[1 22.00 POWR 2[2 22.00 POWR 3[3 22.00 POWR 4[4 22.00 VOLT 1 [1 22.0 VOLT 2 [2 22.0 VOLT 3 [3 22.0 VOLT 4 [4 22.0 VOLT 5 [5 230. VOLT 6 [6 230. VOLT 7 [7 230. VOLT 8 [8 230. VOLT 9 [9 230. VOLT 10 [10 23 VOLT 11 [11 23 VOLT 12 [12 23 VREF 1[1 22.00
                            ]1             ]1             ]1             ]1            0]1            0]1            0]1            0]1            00]            00]            00]            00]            00]            00]            00]            00]            00]          0.00]          0.00]          0.00]            0]1
        20.0408   -0.000203846   -0.000213907   -0.000252669   -0.000251198        7.02817        7.02757        7.19604        7.01039        1.04012        1.00998        1.02998        1.00996        1.01396       0.981456        0.96463       0.952959       0.975608       0.987256        1.01146       0.952959           1.05
        20.0608   -0.000205062   -0.000214964   -0.000250011    -0.00024887        7.02891        7.02797        7.19517        7.00958        1.04013        1.00999        1.02998        1.00996        1.01395       0.981447       0.964611       0.952923         0.9756       0.987255        1.01146       0.952923           1.05
        20.0809   -0.000206403   -0.000216085   -0.000247209   -0.000246405        7.02961        7.02833        7.19439        7.00885        1.04013        1.00999        1.02998        1.00996        1.01395       0.981439       0.964595       0.952891       0.975593       0.987253        1.01146       0.952891           1.05
        20.1009   -0.000207858   -0.000217263   -0.000244279   -0.000243818        7.03027        7.02865        7.19371        7.00819        1.04014           1.01        1.02998        1.00996        1.01395       0.981434       0.964582       0.952863       0.975587       0.987252        1.01146       0.952863           1.05
        20.1209    -0.00020942   -0.000218491    -0.00024124   -0.000241126        7.03087        7.02892        7.19313        7.00763        1.04015        1.01001        1.02998        1.00996        1.01395       0.981431       0.964572       0.952841       0.975582       0.987252        1.01147       0.952841           1.05
        20.1409   -0.000211079   -0.000219761    -0.00023811   -0.000238344        7.03141        7.02916        7.19265        7.00716        1.04015        1.01002        1.02997        1.00996        1.01396        0.98143       0.964566       0.952822       0.975579       0.987252        1.01147       0.952822           1.05
        20.1609   -0.000212826   -0.000221066   -0.000234909    -0.00023549        7.03189        7.02935        7.19227        7.00678        1.04016        1.01003        1.02997        1.00997        1.01396       0.981431       0.964562       0.952809       0.975577       0.987253        1.01147       0.952809           1.05
        20.1809   -0.000214648   -0.000222397   -0.000231656   -0.000232582        7.03232         7.0295          7.192        7.00649        1.04016        1.01004        1.02997        1.00997        1.01396       0.981434       0.964562         0.9528       0.975576       0.987254        1.01147         0.9528           1.05
        20.2009   -0.000216535   -0.000223745   -0.000228373   -0.000229638        7.03267        7.02959        7.19184         7.0063        1.04017        1.01005        1.02997        1.00997        1.01397       0.981439       0.964564       0.952796       0.975576       0.987255        1.01147       0.952796           1.05
        20.2209   -0.000218476   -0.000225104   -0.000225079   -0.000226675        7.03297        7.02965        7.19179        7.00621        1.04018        1.01007        1.02997        1.00997        1.01398       0.981447        0.96457       0.952797       0.975577       0.987257        1.01147       0.952797           1.05
        20.2409   -0.000220457   -0.000226464   -0.000221796   -0.000223712        7.03319        7.02965        7.19185        7.00621        1.04018        1.01008        1.02997        1.00997        1.01398       0.981456       0.964579       0.952803        0.97558       0.987259        1.01147       0.952803           1.05
        20.2609   -0.000222467   -0.000227817   -0.000218543   -0.000220766        7.03335        7.02961        7.19201        7.00632        1.04019        1.01009        1.02997        1.00998        1.01399       0.981467       0.964591       0.952814       0.975584       0.987262        1.01147       0.952814           1.05
        20.2809   -0.000224493   -0.000229155    -0.00021534   -0.000217857        7.03343        7.02952        7.19229        7.00651         1.0402         1.0101        1.02997        1.00998          1.014        0.98148       0.964605       0.952829       0.975589       0.987265        1.01147       0.952829           1.05
        20.3009   -0.000226523   -0.000230469   -0.000212206   -0.000215002        7.03344        7.02938        7.19267         7.0068         1.0402        1.01011        1.02997        1.00998        1.01401       0.981495       0.964623       0.952849       0.975596       0.987268        1.01147       0.952849           1.05
         20.321   -0.000228544   -0.000231753   -0.000209162   -0.000212217        7.03338         7.0292        7.19316        7.00719        1.04021        1.01013        1.02998        1.00998        1.01402       0.981512       0.964643       0.952874       0.975603       0.987272        1.01147       0.952874           1.05
         20.341   -0.000230543   -0.000232998   -0.000206226   -0.000209519        7.03326        7.02897        7.19375        7.00767        1.04021        1.01014        1.02998        1.00999        1.01403        0.98153       0.964666       0.952903       0.975612       0.987276        1.01147       0.952903           1.05
         20.361   -0.000232508   -0.000234196   -0.000203416   -0.000206925        7.03306        7.02871        7.19443        7.00823        1.04022        1.01015        1.02998        1.00999        1.01404       0.981549       0.964692       0.952936       0.975622        0.98728        1.01147       0.952936           1.05
         20.381   -0.000234427   -0.000235339   -0.000200749   -0.000204449         7.0328         7.0284        7.19521        7.00887        1.04023        1.01016        1.02998        1.00999        1.01406        0.98157       0.964719       0.952973       0.975632       0.987285        1.01148       0.952973           1.05
         20.401   -0.000236288   -0.000236421   -0.000198241   -0.000202108        7.03247        7.02805        7.19607         7.0096        1.04023        1.01017        1.02998           1.01        1.01407       0.981592       0.964749       0.953014       0.975644       0.987289        1.01148       0.953014           1.05
         20.421   -0.000238082   -0.000237435   -0.000195908   -0.000199916        7.03207        7.02766        7.19701        7.01041        1.04023        1.01018        1.02998           1.01        1.01408       0.981615       0.964781       0.953058       0.975656       0.987294        1.01148       0.953058           1.05
         20.441   -0.000239795   -0.000238374   -0.000193762   -0.000197886        7.03162        7.02724        7.19803        7.01128        1.04024        1.01019        1.02998           1.01         1.0141        0.98164       0.964814       0.953105       0.975669         0.9873        1.01148       0.953105           1.05
